출처,접수번호,성명,생년월일,생년월일_원본,성별,성별_원본,연락처,연락처_원본,최종학력,자격증,시험지역,시험장,시험일자,시험일자_원본,교시_원본,수수료,감면유형,감면유형_원본,감면금액,최종결제금액,결제수단,결제수단_원본,결제상태,결제상태_원본,접수상태,접수상태_원본,접수일시,접수일시_원본,사용맥락,등급,시험유형,회차,시험구분,응시자격유형,시험연도,차수,1차합격여부,시험과목,교육기관,교육수료번호,교육수료일,교육수료일_원본,교육이수시간,사진검증,확인필요
두두보건,DH2026202761,우재호,1943-11-05,05-11-1943,남,1,010-4082-8137,01040828137,고등학교졸업,요양보호사,,수원센터,2026-11-01,01-11-2026,AM,32000,없음,없음,,32000,계좌이체,transfer,완료,success,접수완료,active,2026-08-17 14:23,17-08-2026 14:23,가족보조,,,,,,,,,,대구평생교육원,TR20266279,2026-05-01,01-05-2026,240,PASS,
두두보건,DH2026712535,우갑순,1956-07-17,17-07-1956,여,2,010-2686-4558,01026864558,중학교졸업,요양보호사,,부산센터,2026-09-08,08-09-2026,AM,32000,없음,없음,,32000,계좌이체,transfer,완료,success,접수완료,active,2026-08-10 17:21,10-08-2026 17:21,본인단독,,,,,,,,,,포항시민교육원,TR20267761,2026-07-02,02-07-2026,240,PASS,
두두보건,DH2026908480,심옥분,1944-01-17,17-01-1944,여,2,010-9574-1786,01095741786,고등학교졸업,요양보호사,,대구센터,2026-11-05,05-11-2026,PM,32000,장애인,장애인,,32000,신용카드,card,완료,success,접수완료,active,2026-08-02 11:11,02-08-2026 11:11,본인단독,,,,,,,,,,제주시니어교육원,TR20264857,2026-04-28,28-04-2026,240,PASS,
두두보건,DH2026494835,노갑순,1938-11-18,18-11-1938,여,2,010-8362-5506,01083625506,고등학교졸업,요양보호사,,부산센터,2026-09-11,11-09-2026,AM,32000,기초생활수급자,기초수급,,32000,계좌이체,transfer,완료,success,접수완료,active,2026-08-10 19:38,10-08-2026 19:38,본인단독,,,,,,,,,,창원노인복지관교육부,TR20265351,2026-06-16,16-06-2026,240,PASS,
두두보건,DH2026826544,한정순,1939-09-25,25-09-1939,여,2,010-9762-5292,01097625292,중학교졸업,요양보호사,,청주센터,2026-09-14,14-09-2026,PM,32000,없음,없음,,32000,신용카드,card,환불,refunded,취소,cancelled,2026-08-04 15:28,04-08-2026 15:28,본인단독,,,,,,,,,,수원시니어아카데미,TR20263345,2026-07-27,27-07-2026,240,PASS,
두두보건,DH2026845298,류순자,1931-12-26,26-12-1931,여,2,010-3369-3895,01033693895,전문대졸,요양보호사,,광주센터,2026-11-13,13-11-2026,AM,32000,없음,없음,,32000,계좌이체,transfer,완료,success,접수완료,active,2026-08-05 16:09,05-08-2026 16:09,가족보조,,,,,,,,,,광주복지교육원,TR20261459,2026-07-14,14-07-2026,240,PENDING,
두두보건,DH2026638255,심태호,1929-02-12,12-02-1929,남,1,010-2796-9298,01027969298,초등학교졸업,요양보호사,,서울센터,2026-09-04,04-09-2026,AM,32000,장애인,장애인,,32000,신용카드,card,완료,success,접수완료,active,2026-08-13 21:40,13-08-2026 21:40,복지관,,,,,,,,,,경기도요양보호사교육원,TR20268540,2026-06-05,05-06-2026,240,PASS,
두두보건,DH2026985346,서태호,1929-08-22,22-08-1929,남,1,010-8692-6039,01086926039,대학교졸,위생사,,대구센터,2026-11-14,14-11-2026,AM,30000,없음,없음,,30000,신용카드,card,완료,success,접수완료,active,2026-08-08 12:10,08-08-2026 12:10,복지관,,,,,,,,,,광주보건대학교 위생과,TR20265413,2026-03-20,20-03-2026,0,PASS,
두두보건,DH2026762037,남정자,1963-11-09,09-11-1963,여,2,010-6121-6410,01061216410,고등학교졸업,요양보호사,,청주센터,2026-09-23,23-09-2026,AM,32000,없음,없음,,32000,계좌이체,transfer,완료,success,접수완료,active,2026-08-08 10:47,08-08-2026 10:47,가족보조,,,,,,,,,,창원노인복지관교육부,TR20263155,2026-06-08,08-06-2026,240,PASS,
두두보건,DH2026219081,양정자,1966-04-05,05-04-1966,여,2,010-2810-2926,01028102926,초등학교졸업,요양보호사,,제주센터,2026-10-05,05-10-2026,AM,32000,없음,없음,,32000,계좌이체,transfer,완료,success,접수완료,active,2026-08-06 21:06,06-08-2026 21:06,복지관,,,,,,,,,,서울시립요양보호사교육원,TR20264090,2026-07-11,11-07-2026,240,PASS,
두두보건,DH2026821698,황상원,1955-03-15,15-03-1955,남,1,010-6077-7067,01060777067,고등학교졸업,요양보호사,,대전센터,2026-11-26,26-11-2026,PM,32000,없음,없음,,32000,가상계좌,virtual,완료,success,접수완료,active,2026-08-15 13:00,15-08-2026 13:00,복지관,,,,,,,,,,대구평생교육원,TR20268221,2026-07-18,18-07-2026,240,PASS,
두두보건,DH2026805382,박용기,1938-04-10,10-04-1938,남,1,010-6655-3760,01066553760,대학원졸,요양보호사,,부산센터,2026-11-19,19-11-2026,AM,32000,없음,없음,,32000,계좌이체,transfer,완료,success,접수완료,active,2026-08-03 09:08,03-08-2026 09:08,복지관,,,,,,,,,,광주복지교육원,TR20262732,2026-05-12,12-05-2026,240,PASS,
두두보건,DH2026550962,문영숙,1957-06-12,12-06-1957,여,2,010-2791-8261,01027918261,중학교졸업,요양보호사,,광주센터,2026-10-06,06-10-2026,PM,32000,없음,없음,,32000,신용카드,card,대기,pending,결제대기,pending,2026-08-08 13:23,08-08-2026 13:23,가족보조,,,,,,,,,,제주시니어교육원,TR20262060,2026-04-06,06-04-2026,240,PASS,
두두보건,DH2026471777,황점순,1932-01-05,05-01-1932,여,2,010-4738-1782,01047381782,초등학교졸업,요양보호사,,청주센터,2026-09-24,24-09-2026,AM,32000,없음,없음,,32000,신용카드,card,완료,success,접수완료,active,2026-08-16 12:51,16-08-2026 12:51,가족보조,,,,,,,,,,성남시립간호조무사교육원,TR20265619,2026-07-10,10-07-2026,240,PASS,
두두보건,DH2026249576,윤만수,1935-03-23,23-03-1935,남,1,010-5115-4140,01051154140,중학교졸업,요양보호사,,대구센터,2026-10-13,13-10-2026,AM,32000,없음,없음,,32000,신용카드,card,환불,refunded,취소,cancelled,2026-08-08 09:29,08-08-2026 09:29,가족보조,,,,,,,,,,춘천노인복지교육센터,TR20261199,2026-04-20,20-04-2026,240,PASS,
두두보건,DH2026090494,성귀순,1962-04-22,22-04-1962,여,2,010-4425-8914,01044258914,대학교졸,요양보호사,,청주센터,2026-11-03,03-11-2026,AM,32000,없음,없음,,32000,신용카드,card,완료,success,접수완료,active,2026-08-09 21:13,09-08-2026 21:13,복지관,,,,,,,,,,경기도요양보호사교육원,TR20263170,2026-06-23,23-06-2026,240,PASS,
두두보건,DH2026263857,최동호,1955-05-01,01-05-1955,남,1,010-2517-5923,01025175923,고등학교졸업,요양보호사,,제주센터,2026-10-04,04-10-2026,PM,32000,없음,없음,,32000,계좌이체,transfer,완료,success,접수완료,active,2026-08-08 18:34,08-08-2026 18:34,가족보조,,,,,,,,,,고양시평생교육원,TR20265594,2026-06-27,27-06-2026,240,FAIL,
두두보건,DH2026455531,홍만수,1960-12-20,20-12-1960,남,1,010-8287-2935,01082872935,중학교졸업,요양보호사,,제주센터,2026-11-21,21-11-2026,PM,32000,없음,없음,,32000,계좌이체,transfer,완료,success,접수완료,active,2026-08-10 13:19,10-08-2026 13:19,복지관,,,,,,,,,,광주복지교육원,TR20266973,2026-04-01,01-04-2026,240,PASS,
두두보건,DH2026064359,안철수,1933-10-02,02-10-1933,남,1,010-7251-5859,01072515859,고등학교졸업,요양보호사,,서울센터,2026-10-26,26-10-2026,PM,32000,없음,없음,,32000,계좌이체,transfer,완료,success,접수완료,active,2026-08-14 16:07,14-08-2026 16:07,복지관,,,,,,,,,,전주평생학습관,TR20268364,2026-03-17,17-03-2026,240,PASS,
두두보건,DH2026371261,남기철,1955-04-12,12-04-1955,남,1,010-6583-3453,01065833453,고등학교졸업,요양보호사,,서울센터,2026-09-11,11-09-2026,AM,32000,없음,없음,,32000,신용카드,card,환불,refunded,취소,cancelled,2026-08-05 14:37,05-08-2026 14:37,복지관,,,,,,,,,,부산광역시요양보호사교육원,TR20268797,2026-05-09,09-05-2026,240,PASS,
두두보건,DH2026223458,심순자,1930-06-06,06-06-1930,여,2,010-6524-9414,01065249414,고등학교졸업,요양보호사,,전주센터,2026-09-22,22-09-2026,AM,32000,없음,없음,,32000,계좌이체,transfer,완료,success,접수완료,active,2026-08-04 09:34,04-08-2026 09:34,본인단독,,,,,,,,,,제주시니어교육원,TR20261106,2026-06-22,22-06-2026,240,PASS,
두두보건,DH2026019418,김순자,1929-11-19,19-11-1929,여,2,010-3782-7350,01037827350,고등학교졸업,요양보호사,,전주센터,2026-11-17,17-11-2026,PM,32000,없음,없음,,32000,계좌이체,transfer,완료,success,접수완료,active,2026-08-14 16:18,14-08-2026 16:18,본인단독,,,,,,,,,,창원노인복지관교육부,TR20260395,2026-05-12,12-05-2026,240,PASS,
두두보건,DH2026693314,서경자,1929-02-26,26-02-1929,여,2,010-9709-2521,01097092521,고등학교졸업,요양보호사,,전주센터,2026-10-24,24-10-2026,PM,32000,없음,없음,,32000,신용카드,card,환불,refunded,취소,cancelled,2026-08-16 09:14,16-08-2026 09:14,가족보조,,,,,,,,,,천안시니어교육센터,TR20261550,2026-04-14,14-04-2026,240,PASS,
두두보건,DH2026451687,차철수,1946-07-08,08-07-1946,남,1,010-3963-5814,01039635814,대학원졸,요양보호사,,서울센터,2026-11-08,08-11-2026,AM,32000,없음,없음,,32000,가상계좌,virtual,완료,success,접수완료,active,2026-08-06 16:11,06-08-2026 16:11,복지관,,,,,,,,,,부산광역시요양보호사교육원,TR20263015,2026-07-25,25-07-2026,240,PASS,
두두보건,DH2026369873,전재호,1928-04-18,18-04-1928,남,1,010-4032-8664,01040328664,무학,요양보호사,,광주센터,2026-11-20,20-11-2026,PM,32000,없음,없음,,32000,신용카드,card,완료,success,접수완료,active,2026-08-12 14:43,12-08-2026 14:43,복지관,,,,,,,,,,포항시민교육원,TR20266964,2026-05-01,01-05-2026,240,PASS,
두두보건,DH2026425814,우춘희,1948-08-26,26-08-1948,여,2,010-5926-2508,01059262508,고등학교졸업,위생사,,대전센터,2026-10-01,01-10-2026,PM,30000,없음,없음,,30000,신용카드,card,완료,success,접수완료,active,2026-08-04 10:45,04-08-2026 10:45,본인단독,,,,,,,,,,서울보건대학교 환경위생과,TR20262895,2026-05-25,25-05-2026,0,PASS,
두두보건,DH2026775710,김만수,1932-09-05,05-09-1932,남,1,010-9330-4617,01093304617,중학교졸업,요양보호사,,대구센터,2026-10-22,22-10-2026,AM,32000,없음,없음,,32000,신용카드,card,완료,success,접수완료,active,2026-08-05 13:40,05-08-2026 13:40,복지관,,,,,,,,,,부산광역시요양보호사교육원,TR20263694,2026-05-08,08-05-2026,240,PASS,
두두보건,DH2026438490,심갑수,1964-04-04,04-04-1964,남,1,010-3674-7565,01036747565,고등학교졸업,요양보호사,,부산센터,2026-11-22,22-11-2026,PM,32000,없음,없음,,32000,계좌이체,transfer,완료,success,접수완료,active,2026-08-11 20:09,11-08-2026 20:09,복지관,,,,,,,,,,인천시니어교육센터,TR20269279,2026-07-26,26-07-2026,240,PASS,
두두보건,DH2026097890,민계순,1937-02-08,08-02-1937,여,2,010-1311-3949,01013113949,초등학교졸업,위생사,,대전센터,2026-11-26,26-11-2026,PM,30000,없음,없음,,30000,가상계좌,virtual,완료,success,접수완료,active,2026-08-02 13:33,02-08-2026 13:33,가족보조,,,,,,,,,,대구보건대학교 보건위생과,TR20263923,2026-07-23,23-07-2026,0,PASS,
두두보건,DH2026902363,오기철,1964-03-04,04-03-1964,남,1,010-2668-5200,01026685200,무학,위생사,,청주센터,2026-10-04,04-10-2026,AM,30000,없음,없음,,30000,신용카드,card,완료,success,접수완료,active,2026-08-01 14:36,01-08-2026 14:36,가족보조,,,,,,,,,,대전보건대학 환경위생학과,TR20267171,2026-05-14,14-05-2026,0,PASS,
두두보건,DH2026742375,정정호,1932-04-16,16-04-1932,남,1,010-7149-8733,01071498733,고등학교졸업,위생사,,광주센터,2026-09-02,02-09-2026,AM,30000,없음,없음,,30000,신용카드,card,완료,success,접수완료,active,2026-08-14 16:46,14-08-2026 16:46,복지관,,,,,,,,,,대구보건대학교 보건위생과,TR20261846,2026-05-20,20-05-2026,0,FAIL,
두두보건,DH2026365237,하운순,1951-11-03,03-11-1951,여,2,010-7646-9896,01076469896,고등학교졸업,요양보호사,,대구센터,2026-10-21,21-10-2026,AM,32000,장애인,장애인,,32000,가상계좌,virtual,대기,pending,결제대기,pending,2026-08-05 19:47,05-08-2026 19:47,복지관,,,,,,,,,,대전실버교육원,TR20269885,2026-06-08,08-06-2026,240,PASS,
두두보건,DH2026076244,손태호,1966-08-03,03-08-1966,남,1,010-1343-2631,01013432631,대학교졸,위생사,,청주센터,2026-11-14,14-11-2026,PM,30000,없음,없음,,30000,가상계좌,virtual,환불,refunded,취소,cancelled,2026-08-07 22:17,07-08-2026 22:17,복지관,,,,,,,,,,제주보건대학 환경위생과,TR20269313,2026-06-03,03-06-2026,0,PASS,
두두보건,DH2026218904,곽광수,1942-12-07,07-12-1942,남,1,010-4562-5994,01045625994,대학원졸,요양보호사,,대구센터,2026-09-02,02-09-2026,PM,32000,없음,없음,,32000,가상계좌,virtual,완료,success,접수완료,active,2026-08-10 13:28,10-08-2026 13:28,본인단독,,,,,,,,,,제주시니어교육원,TR20269054,2026-04-22,22-04-2026,240,PENDING,
두두보건,DH2026026562,강상길,1964-01-06,06-01-1964,남,1,010-3858-2418,01038582418,전문대졸,요양보호사,,전주센터,2026-10-06,06-10-2026,PM,32000,없음,없음,,32000,가상계좌,virtual,완료,success,접수완료,active,2026-08-09 20:23,09-08-2026 20:23,복지관,,,,,,,,,,청주보건교육원,TR20266382,2026-05-14,14-05-2026,240,PASS,
두두보건,DH2026254537,류갑수,1957-01-14,14-01-1957,남,1,010-4556-4146,01045564146,고등학교졸업,요양보호사,,수원센터,2026-10-13,13-10-2026,PM,32000,장애인,장애인,,32000,가상계좌,virtual,완료,success,접수완료,active,2026-08-19 14:36,19-08-2026 14:36,복지관,,,,,,,,,,대전실버교육원,TR20264090,2026-07-05,05-07-2026,240,PASS,
두두보건,DH2026589140,홍영자,1938-07-25,25-07-1938,여,2,010-2780-8926,01027808926,고등학교졸업,요양보호사,,부산센터,2026-10-06,06-10-2026,PM,32000,없음,없음,,32000,계좌이체,transfer,완료,success,접수완료,active,2026-08-18 21:06,18-08-2026 21:06,가족보조,,,,,,,,,,성남시립간호조무사교육원,TR20262290,2026-05-05,05-05-2026,240,PASS,
두두보건,DH2026171292,유금순,1961-06-02,02-06-1961,여,2,010-4876-4329,01048764329,대학교졸,요양보호사,,대전센터,2026-09-04,04-09-2026,PM,32000,기초생활수급자,기초수급,,32000,가상계좌,virtual,완료,success,접수완료,active,2026-08-03 15:23,03-08-2026 15:23,가족보조,,,,,,,,,,제주시니어교육원,TR20265237,2026-04-22,22-04-2026,240,PASS,
두두보건,DH2026430118,백삼석,1928-06-11,11-06-1928,남,1,010-6717-2704,01067172704,고등학교졸업,요양보호사,,수원센터,2026-10-06,06-10-2026,PM,32000,없음,없음,,32000,신용카드,card,완료,success,접수완료,active,2026-08-04 17:00,04-08-2026 17:00,가족보조,,,,,,,,,,전주평생학습관,TR20262184,2026-06-03,03-06-2026,240,PASS,
두두보건,DH2026157776,심미자,1961-11-24,24-11-1961,여,2,010-8258-9882,01082589882,대학교졸,요양보호사,,제주센터,2026-09-02,02-09-2026,AM,32000,없음,없음,,32000,신용카드,card,완료,success,접수완료,active,2026-08-01 20:32,01-08-2026 20:32,본인단독,,,,,,,,,,서울시립요양보호사교육원,TR20266866,2026-04-05,05-04-2026,240,PASS,
두두보건,DH2026392699,홍근호,1963-03-13,13-03-1963,남,1,010-4689-1656,01046891656,중학교졸업,위생사,,청주센터,2026-10-08,08-10-2026,AM,30000,없음,없음,,30000,신용카드,card,완료,success,접수완료,active,2026-08-19 13:18,19-08-2026 13:18,가족보조,,,,,,,,,,수원보건대학 환경보건과,TR20262666,2026-07-26,26-07-2026,0,PENDING,
두두보건,DH2026764873,배인순,1931-08-20,20-08-1931,여,2,010-8935-8611,01089358611,고등학교졸업,요양보호사,,대구센터,2026-11-13,13-11-2026,PM,32000,없음,없음,,32000,신용카드,card,완료,success,접수완료,active,2026-08-14 10:01,14-08-2026 10:01,본인단독,,,,,,,,,,포항시민교육원,TR20261276,2026-07-27,27-07-2026,240,PASS,
두두보건,DH2026678431,차태호,1930-11-14,14-11-1930,남,1,010-9954-6538,01099546538,대학교졸,요양보호사,,서울센터,2026-11-21,21-11-2026,PM,32000,없음,없음,,32000,가상계좌,virtual,완료,success,접수완료,active,2026-08-11 16:23,11-08-2026 16:23,복지관,,,,,,,,,,천안시니어교육센터,TR20265323,2026-06-18,18-06-2026,240,PENDING,
두두보건,DH2026286852,안만복,1947-11-21,21-11-1947,남,1,010-7073-9636,01070739636,중학교졸업,요양보호사,,부산센터,2026-09-11,11-09-2026,PM,32000,없음,없음,,32000,계좌이체,transfer,완료,success,접수완료,active,2026-08-17 12:03,17-08-2026 12:03,본인단독,,,,,,,,,,광주복지교육원,TR20261354,2026-05-07,07-05-2026,240,PASS,
두두보건,DH2026315206,서철수,1951-06-26,26-06-1951,남,1,010-3125-9202,01031259202,대학교졸,요양보호사,,제주센터,2026-11-11,11-11-2026,AM,32000,없음,없음,,32000,가상계좌,virtual,완료,success,접수완료,active,2026-08-13 16:03,13-08-2026 16:03,복지관,,,,,,,,,,서울시립요양보호사교육원,TR20266020,2026-05-01,01-05-2026,240,PASS,
두두보건,DH2026941013,성옥분,1944-11-14,14-11-1944,여,2,010-2381-3583,01023813583,고등학교졸업,요양보호사,,대전센터,2026-10-17,17-10-2026,AM,32000,없음,없음,,32000,가상계좌,virtual,완료,success,접수완료,active,2026-08-03 16:18,03-08-2026 16:18,본인단독,,,,,,,,,,대구평생교육원,TR20269753,2026-05-10,10-05-2026,240,PASS,
두두보건,DH2026597520,고말자,1937-10-03,03-10-1937,여,2,010-3533-8013,01035338013,초등학교졸업,위생사,,부산센터,2026-11-26,26-11-2026,AM,30000,장애인,장애인,,30000,가상계좌,virtual,완료,success,접수완료,active,2026-08-19 09:23,19-08-2026 09:23,가족보조,,,,,,,,,,부산보건대학 위생학과,TR20263157,2026-06-01,01-06-2026,0,PENDING,
두두보건,DH2026713055,민영자,1940-10-04,04-10-1940,여,2,010-1172-1040,01011721040,고등학교졸업,요양보호사,,제주센터,2026-11-18,18-11-2026,PM,32000,기초생활수급자,기초수급,,32000,계좌이체,transfer,완료,success,접수완료,active,2026-08-12 21:29,12-08-2026 21:29,가족보조,,,,,,,,,,광주복지교육원,TR20260265,2026-03-13,13-03-2026,240,PASS,
두두보건,DH2026120994,문계순,1963-06-19,19-06-1963,여,2,010-9483-3264,01094833264,전문대졸,요양보호사,,전주센터,2026-11-21,21-11-2026,AM,32000,없음,없음,,32000,신용카드,card,완료,success,접수완료,active,2026-08-17 19:02,17-08-2026 19:02,복지관,,,,,,,,,,청주보건교육원,TR20266675,2026-05-06,06-05-2026,240,PASS,
두두보건,DH2026156739,최상길,1965-05-27,27-05-1965,남,1,010-6051-9971,01060519971,대학교졸,요양보호사,,부산센터,2026-11-23,23-11-2026,AM,32000,없음,없음,,32000,신용카드,card,완료,success,접수완료,active,2026-08-02 16:23,02-08-2026 16:23,가족보조,,,,,,,,,,부산광역시요양보호사교육원,TR20265105,2026-03-01,01-03-2026,240,PASS,
두두보건,DH2026185214,류순자,1937-02-23,23-02-1937,여,2,010-1011-1287,01010111287,중학교졸업,요양보호사,,전주센터,2026-10-13,13-10-2026,AM,32000,없음,없음,,32000,가상계좌,virtual,완료,success,접수완료,active,2026-08-12 11:42,12-08-2026 11:42,복지관,,,,,,,,,,창원노인복지관교육부,TR20264006,2026-04-06,06-04-2026,240,PASS,
